tkn_pair,oracle_price,time,id,block_number
DOT/USD,517708915,1738523168,72350,6888826
DOT/USD,511284724,1738522929,72295,6888808
DOT/USD,515383595,1738522447,72145,6888775
DOT/USD,519004291,1738521968,72104,6888741
DOT/USD,522282500,1738521607,72098,6888712
DOT/USD,528376127,1738521247,72084,6888686
DOT/USD,532646314,1738520887,72073,6888660
DOT/USD,529624134,1738520768,72071,6888652
DOT/USD,523141796,1738520407,72038,6888628
DOT/USD,526198127,1738520167,72016,6888611
DOT/USD,529377733,1738519688,71983,6888578
DOT/USD,525420129,1738518969,71908,6888529
DOT/USD,530251225,1738518728,71872,6888512
DOT/USD,533185242,1738518367,71826,6888487
DOT/USD,536455722,1738517768,71801,6888448
DOT/USD,542605621,1738517527,71790,6888430
DOT/USD,539821285,1738517050,71725,6888398
DOT/USD,542931001,1738516687,71711,6888373
DOT/USD,547230866,1738516208,71686,6888344
DOT/USD,544364937,1738515967,71677,6888327
DOT/USD,547155820,1738515729,71674,6888312
DOT/USD,543175651,1738515488,71669,6888298
DOT/USD,546393520,1738515368,71664,6888291
DOT/USD,550281208,1738514888,71653,6888257
DOT/USD,554258816,1738514167,71646,6888207
DOT/USD,557811954,1738513808,71641,6888182
DOT/USD,560665365,1738512727,71629,6888101
DOT/USD,563494574,1738510687,71615,6887957
DOT/USD,560542234,1738510087,71609,6887916
DOT/USD,564163826,1738508647,71589,6887820
DOT/USD,567345080,1738508167,71588,6887791
DOT/USD,570320205,1738506967,71550,6887703
DOT/USD,573207933,1738505887,71532,6887630
DOT/USD,570284927,1738504087,71503,6887506
DOT/USD,567399839,1738503366,71498,6887452
DOT/USD,563653435,1738501687,71481,6887338
DOT/USD,560542941,1738501447,71480,6887323
DOT/USD,557744580,1738501087,71460,6887300
DOT/USD,560926910,1738500368,71451,6887251
DOT/USD,561720229,1738499766,71436,6887215
DOT/USD,564595495,1738496768,71421,6887021
DOT/USD,568973000,1738495687,71418,6886953
DOT/USD,572374022,1738495207,71416,6886924
DOT/USD,575711422,1738491727,71413,6886693
DOT/USD,578813738,1738490646,71412,6886623
DOT/USD,582559168,1738488007,71411,6886442
DOT/USD,586388012,1738486566,71408,6886345
DOT/USD,589348448,1738485246,71407,6886255
DOT/USD,585708486,1738484767,71406,6886222
DOT/USD,582497509,1738483447,71401,6886126
DOT/USD,578908794,1738481287,71389,6885984
DOT/USD,582337972,1738478887,71387,6885822
DOT/USD,585391657,1738476007,71367,6885626
DOT/USD,581613582,1738475407,71364,6885588
DOT/USD,584818039,1738474806,71361,6885548
DOT/USD,581740198,1738474566,71360,6885531
DOT/USD,577634482,1738472647,71349,6885399
DOT/USD,573990497,1738472286,71348,6885374
DOT/USD,576914580,1738470966,71347,6885280
DOT/USD,579846133,1738470367,71343,6885241
DOT/USD,576082456,1738469410,71335,6885180
DOT/USD,571651520,1738468687,71315,6885128
DOT/USD,575600828,1738466288,71299,6884969
DOT/USD,578540030,1738466048,71297,6884954
DOT/USD,581835947,1738465927,71295,6884944
DOT/USD,585346319,1738464966,71294,6884880
DOT/USD,588586054,1738463886,71287,6884805
DOT/USD,593454005,1738463166,71277,6884756
DOT/USD,590406737,1738462927,71268,6884738
DOT/USD,593585877,1738462326,71254,6884699
DOT/USD,596672086,1738461727,71249,6884657
DOT/USD,599797694,1738458247,71231,6884412
DOT/USD,602823323,1738456927,71215,6884326
DOT/USD,599219640,1738456207,71206,6884278
DOT/USD,595732318,1738455127,71195,6884206
DOT/USD,591866022,1738454167,71191,6884141
DOT/USD,595841674,1738453087,71166,6884064
DOT/USD,591930410,1738452727,71163,6884041
DOT/USD,586166456,1738452487,71158,6884025
DOT/USD,589344795,1738452126,71156,6883999
DOT/USD,592729187,1738451407,71150,6883946
DOT/USD,596465363,1738448767,71143,6883764
DOT/USD,599570527,1738446967,71135,6883643
DOT/USD,602595133,1738445646,71124,6883553
DOT/USD,606558735,1738444207,71113,6883449
DOT/USD,603241578,1738443487,71104,6883399
DOT/USD,599323378,1738442527,71102,6883340
DOT/USD,602701580,1738442047,71091,6883307
DOT/USD,606009659,1738439287,71084,6883112
DOT/USD,609251108,1738438326,71070,6883050
DOT/USD,613822992,1738437247,71053,6882979
DOT/USD,617273967,1738435807,71046,6882883
DOT/USD,621162821,1738434486,71045,6882789
DOT/USD,624504334,1738432926,71038,6882688
DOT/USD,620886729,1738431726,71035,6882607
DOT/USD,624302656,1738430407,71029,6882515
DOT/USD,619578796,1738429087,71023,6882426
DOT/USD,624775817,1738427287,71018,6882309
DOT/USD,621203324,1738426687,71017,6882270
DOT/USD,625561943,1738426327,71012,6882245
DOT/USD,621737111,1738425727,71007,6882204
DOT/USD,624967711,1738425127,71006,6882161
DOT/USD,621498669,1738424047,70995,6882088
DOT/USD,617863321,1738423686,70989,6882065
DOT/USD,621091417,1738422848,70984,6882010
DOT/USD,624768476,1738422007,70982,6881947
DOT/USD,628183369,1738417686,70966,6881648
DOT/USD,631657996,1738416727,70965,6881584
DOT/USD,635297496,1738413969,70934,6881395
DOT/USD,635328066,1738413726,70931,6881376
DOT/USD,632110615,1738412407,70915,6881288
DOT/USD,635799035,1738412287,70914,6881282
DOT/USD,639694528,1738411208,70908,6881206
DOT/USD,636242586,1738409886,70906,6881115
DOT/USD,631549137,1738408687,70904,6881030
DOT/USD,626943769,1738407007,70898,6880922
DOT/USD,630707851,1738403287,70888,6880674
DOT/USD,633915555,1738402687,70883,6880632
DOT/USD,637728047,1738401366,70881,6880543
DOT/USD,640967226,1738399567,70865,6880420
DOT/USD,636279339,1738398006,70852,6880317
DOT/USD,640108035,1738397407,70847,6880276
DOT/USD,643553973,1738394407,70827,6880069
DOT/USD,647108899,1738393446,70826,6880007
DOT/USD,643868784,1738390807,70823,6879825
DOT/USD,647175052,1738389486,70809,6879741
DOT/USD,642577676,1738387687,70807,6879614
DOT/USD,638640213,1738386607,70806,6879539
DOT/USD,634767469,1738386007,70805,6879499
DOT/USD,638807290,1738380847,70791,6879147
DOT/USD,642180320,1738376167,70777,6878825
DOT/USD,636562854,1738374607,70771,6878715
DOT/USD,640025554,1738371486,70755,6878507
DOT/USD,636248557,1738370287,70754,6878429
DOT/USD,631926759,1738366446,70737,6878170
DOT/USD,635235345,1738363807,70720,6877998
DOT/USD,639195101,1738363326,70719,6877967
DOT/USD,643093733,1738362247,70712,6877896
DOT/USD,638715349,1738361047,70687,6877814
DOT/USD,632586033,1738360208,70679,6877756
DOT/USD,628194830,1738359607,70675,6877717
DOT/USD,624436930,1738359489,70673,6877710
DOT/USD,620740152,1738359127,70671,6877687
DOT/USD,624083429,1738358530,70669,6877648
DOT/USD,630161405,1738358290,70668,6877631
DOT/USD,622391895,1738354927,70647,6877389
DOT/USD,626007091,1738352767,70601,6877240
DOT/USD,629750059,1738349407,70575,6877014
DOT/USD,625448630,1738348688,70568,6876965
DOT/USD,629564792,1738348447,70565,6876951
DOT/USD,633236497,1738347727,70563,6876902
DOT/USD,637926653,1738347487,70557,6876887
DOT/USD,634267868,1738346646,70551,6876829
DOT/USD,637855480,1738344967,70531,6876713
DOT/USD,641096822,1738343288,70502,6876595
DOT/USD,644711449,1738342927,70497,6876571
DOT/USD,648344590,1738342327,70494,6876528
DOT/USD,645008962,1738341007,70484,6876435
DOT/USD,649391709,1738340767,70483,6876418
DOT/USD,645660176,1738340047,70479,6876372
DOT/USD,648996069,1738339567,70474,6876337
DOT/USD,645316854,1738338607,70470,6876267
DOT/USD,641185185,1738337288,70454,6876176
DOT/USD,637620656,1738336327,70450,6876109
DOT/USD,634086461,1738332847,70416,6875872
DOT/USD,630528237,1738332487,70415,6875847
DOT/USD,634151783,1738331287,70406,6875767
DOT/USD,638266133,1738329007,70384,6875609
DOT/USD,634093963,1738327568,70370,6875508
DOT/USD,632862042,1738326247,70358,6875415
DOT/USD,629415265,1738322887,70334,6875185
DOT/USD,625227056,1738322286,70330,6875146
DOT/USD,622038300,1738320607,70328,6875030
DOT/USD,618903251,1738317847,70325,6874854
DOT/USD,623040430,1738316048,70319,6874729
DOT/USD,619236607,1738315566,70307,6874698
DOT/USD,615799539,1738311967,70291,6874464
DOT/USD,619932451,1738311247,70280,6874416
DOT/USD,624041214,1738309567,70274,6874305
DOT/USD,628321282,1738308006,70265,6874202
DOT/USD,624528454,1738307408,70264,6874163
DOT/USD,621333460,1738306446,70262,6874101
DOT/USD,618192505,1738305846,70259,6874062
DOT/USD,614026711,1738303686,70256,6873922
DOT/USD,609911244,1738300806,70255,6873723
DOT/USD,606812374,1738300207,70253,6873687
DOT/USD,603676568,1738294567,70251,6873307
DOT/USD,607399516,1738292527,70242,6873171
DOT/USD,611028524,1738290726,70240,6873055
DOT/USD,614225427,1738288086,70230,6872879
DOT/USD,617445756,1738284607,70224,6872640
DOT/USD,614214643,1738283646,70218,6872573
DOT/USD,610968940,1738282327,70216,6872483
DOT/USD,614843846,1738276447,70193,6872079
DOT/USD,611389837,1738273806,70190,6871893
DOT/USD,615323402,1738269607,70165,6871613
DOT/USD,618573396,1738267327,70110,6871457
DOT/USD,615108138,1738264927,70050,6871294
DOT/USD,618860651,1738262527,70028,6871131
DOT/USD,614636658,1738261687,70011,6871075
DOT/USD,618304060,1738261448,70010,6871056
DOT/USD,614942414,1738256887,70002,6870750
DOT/USD,618422211,1738253887,69996,6870546
DOT/USD,622640696,1738250287,69959,6870308
DOT/USD,619500473,1738249327,69955,6870243
DOT/USD,615892582,1738248848,69946,6870214
DOT/USD,612300666,1738248608,69944,6870201
DOT/USD,608915976,1738245847,69936,6870013
DOT/USD,604864208,1738244886,69925,6869948
DOT/USD,608591888,1738243687,69922,6869865
DOT/USD,605072943,1738242967,69915,6869817
DOT/USD,600454751,1738242367,69909,6869780
DOT/USD,603575050,1738241887,69907,6869744
DOT/USD,600087063,1738241169,69904,6869694
DOT/USD,601767797,1738240686,69886,6869663
DOT/USD,598582697,1738234686,69845,6869264
DOT/USD,594953293,1738228926,69827,6868887
DOT/USD,591604492,1738221247,69807,6868360
DOT/USD,596016908,1738217407,69795,6868103
DOT/USD,593008508,1738215607,69789,6867979
DOT/USD,596195333,1738210927,69758,6867668
DOT/USD,592656818,1738210207,69753,6867623
DOT/USD,595963450,1738209727,69742,6867601
DOT/USD,592661332,1738208647,69729,6867524
DOT/USD,589574441,1738206247,69695,6867367
DOT/USD,586399022,1738204207,69687,6867223
DOT/USD,583318321,1738202286,69675,6867090
DOT/USD,586974546,1738200487,69671,6866965
DOT/USD,583587340,1738199887,69670,6866925
DOT/USD,579607467,1738198566,69664,6866837
DOT/USD,576087666,1738197727,69661,6866780
DOT/USD,573040984,1738197128,69658,6866739
DOT/USD,576128970,1738194967,69657,6866590
DOT/USD,579397767,1738194247,69655,6866543
DOT/USD,582779836,1738190767,69642,6866294
DOT/USD,585972839,1738190046,69640,6866248
DOT/USD,582910657,1738189806,69639,6866229
DOT/USD,578964173,1738188607,69638,6866150
DOT/USD,582821644,1738187287,69633,6866058
DOT/USD,586430907,1738186688,69632,6866019
DOT/USD,583288106,1738186207,69631,6865985
DOT/USD,580378017,1738185607,69628,6865944
DOT/USD,577083409,1738184767,69627,6865886
DOT/USD,581010640,1738183087,69602,6865773
DOT/USD,585954215,1738182488,69572,6865735
DOT/USD,580483348,1738182367,69566,6865729
DOT/USD,574570305,1738182134,69564,6865712
DOT/USD,570812740,1738181055,69561,6865644
DOT/USD,574241593,1738180698,69547,6865618
DOT/USD,577745715,1738179731,69517,6865546
DOT/USD,563327257,1738179247,69506,6865515
DOT/USD,559105080,1738179127,69499,6865508
DOT/USD,555652363,1738178767,69483,6865481
DOT/USD,558777269,1738177929,69467,6865423
DOT/USD,562161015,1738177568,69454,6865398
DOT/USD,565525719,1738177447,69453,6865391
DOT/USD,569205779,1738177327,69451,6865383
DOT/USD,572254497,1738177087,69446,6865366
DOT/USD,567907041,1738175527,69440,6865257
DOT/USD,564344941,1738173847,69427,6865137
DOT/USD,567651502,1738171807,69414,6864999
DOT/USD,564641344,1738170967,69402,6864942
DOT/USD,561819402,1738166888,69382,6864663
DOT/USD,564659888,1738163047,69356,6864394
DOT/USD,561141988,1738161608,69348,6864291
DOT/USD,564546907,1738156086,69293,6863903
DOT/USD,568766426,1738154769,69283,6863817
DOT/USD,568754093,1738154287,69278,6863782
DOT/USD,572092593,1738151887,69270,6863612
DOT/USD,575624636,1738149487,69260,6863453
DOT/USD,572760653,1738148526,69210,6863389
DOT/USD,577757958,1738146128,69197,6863227
DOT/USD,573920274,1738143006,69127,6863010
DOT/USD,577053358,1738141927,69126,6862939
DOT/USD,580581775,1738139888,69105,6862799
DOT/USD,584114698,1738137366,69101,6862625
DOT/USD,580739055,1738131608,69001,6862229
DOT/USD,577697661,1738122126,68950,6861583
DOT/USD,574716312,1738118286,68929,6861313
DOT/USD,577785169,1738116366,68904,6861192
DOT/USD,573912874,1738115286,68890,6861121
DOT/USD,570893978,1738113007,68884,6860967
DOT/USD,568036846,1738111447,68843,6860861
DOT/USD,565090942,1738108327,68836,6860650
DOT/USD,561761836,1738107246,68833,6860578
DOT/USD,565471065,1738104366,68779,6860380
DOT/USD,562191883,1738103168,68743,6860295
DOT/USD,565234394,1738102567,68731,6860256
DOT/USD,561508622,1738101846,68727,6860207
DOT/USD,565184823,1738101247,68699,6860168
DOT/USD,569400182,1738100407,68693,6860109
DOT/USD,572608764,1738097407,68673,6859905
DOT/USD,576561529,1738096447,68656,6859838
DOT/USD,579464169,1738095727,68654,6859794
DOT/USD,582757466,1738095247,68653,6859757
DOT/USD,578951447,1738092247,68637,6859550
DOT/USD,575900631,1738091167,68634,6859479
DOT/USD,579963600,1738089847,68618,6859389
DOT/USD,583068489,1738085646,68582,6859101
DOT/USD,586759408,1738084447,68579,6859016
DOT/USD,583230161,1738083967,68578,6858983
DOT/USD,579677720,1738083249,68571,6858934
DOT/USD,583460077,1738082649,68564,6858897
DOT/USD,586412676,1738080367,68551,6858743
DOT/USD,589416800,1738079167,68541,6858662
DOT/USD,593632048,1738078327,68530,6858601
DOT/USD,589877722,1738077847,68528,6858566
DOT/USD,586932243,1738077127,68524,6858515
DOT/USD,590452016,1738076647,68522,6858482
DOT/USD,586210820,1738074726,68515,6858352
DOT/USD,582620139,1738073647,68500,6858284
DOT/USD,586238832,1738073047,68494,6858240
DOT/USD,589341503,1738068371,68478,6857925
DOT/USD,589170450,1738068246,68474,6857916
DOT/USD,592675613,1738063927,68464,6857628
DOT/USD,595808533,1738059487,68454,6857329
DOT/USD,592472140,1738053246,68384,6856911
DOT/USD,596077816,1738052526,68350,6856859
DOT/USD,592114739,1738050967,68342,6856751
DOT/USD,595453839,1738048926,68313,6856621
DOT/USD,592079954,1738047847,68310,6856548
DOT/USD,596261939,1738045566,68307,6856386
DOT/USD,599710245,1738043887,68294,6856274
DOT/USD,602854281,1738043409,68283,6856241
DOT/USD,599829275,1738038846,68268,6855920
DOT/USD,596783558,1738035367,68261,6855681
DOT/USD,593600542,1738031287,68215,6855405
DOT/USD,590405238,1738026606,68188,6855087
DOT/USD,593722157,1738025288,68176,6854999
DOT/USD,596919038,1738022646,68165,6854825
DOT/USD,593906348,1738017487,68139,6854464
DOT/USD,590053052,1738016767,68138,6854422
DOT/USD,593772815,1738015566,68136,6854339
DOT/USD,590586655,1738014126,68129,6854238
DOT/USD,595190181,1738013527,68126,6854197
DOT/USD,599480291,1738012687,68120,6854135
DOT/USD,596455750,1738011966,68103,6854086
DOT/USD,592407823,1738010887,68088,6854014
DOT/USD,587738931,1738010287,68085,6853971
DOT/USD,583517635,1738009927,68082,6853947
DOT/USD,580123981,1738009327,68079,6853903
DOT/USD,576277892,1738005847,68073,6853662
DOT/USD,572653877,1738004646,68071,6853587
DOT/USD,569216859,1738003927,68045,6853546
DOT/USD,572484921,1738002607,67988,6853453
DOT/USD,575852880,1737999247,67952,6853224
DOT/USD,572461657,1737997807,67938,6853129
DOT/USD,576505633,1737996008,67911,6853004
DOT/USD,580745901,1737995768,67909,6852986
DOT/USD,584392704,1737993607,67877,6852848
DOT/USD,587399336,1737991687,67859,6852717
DOT/USD,584258406,1737991208,67858,6852680
DOT/USD,588493845,1737989767,67777,6852579
DOT/USD,584685153,1737989288,67774,6852548
DOT/USD,581463209,1737988447,67724,6852489
DOT/USD,577794349,1737987848,67708,6852450
DOT/USD,574735875,1737987367,67691,6852415
DOT/USD,578105475,1737985687,67672,6852301
DOT/USD,581449768,1737983407,67654,6852142
DOT/USD,576253501,1737982569,67646,6852086
DOT/USD,570758120,1737982327,67637,6852069
DOT/USD,567458032,1737981968,67631,6852042
DOT/USD,566144965,1737981847,67618,6852033
DOT/USD,562591189,1737980407,67571,6851934
DOT/USD,566319817,1737979807,67558,6851894
DOT/USD,562783612,1737979446,67541,6851869
DOT/USD,565717567,1737978126,67520,6851788
DOT/USD,568567815,1737977766,67507,6851760
DOT/USD,565160488,1737976807,67459,6851691
DOT/USD,562166803,1737975966,67413,6851631
DOT/USD,558625256,1737975127,67407,6851570
DOT/USD,561921412,1737974169,67391,6851500
DOT/USD,565292223,1737973087,67383,6851423
DOT/USD,568292943,1737970927,67335,6851271
DOT/USD,565438118,1737970086,67304,6851209
DOT/USD,568650387,1737969727,67299,6851182
DOT/USD,571887987,1737969007,67297,6851130
DOT/USD,568595887,1737968768,67292,6851110
DOT/USD,564546879,1737968167,67277,6851073
DOT/USD,560631181,1737966967,67159,6850989
DOT/USD,565510231,1737965048,67109,6850856
DOT/USD,568662833,1737963727,67042,6850764
DOT/USD,563073295,1737963487,67027,6850746
DOT/USD,559567360,1737963251,67008,6850729
DOT/USD,553338299,1737963009,66963,6850710
DOT/USD,560869354,1737962891,66957,6850701
DOT/USD,564224232,1737962774,66956,6850694
DOT/USD,560342628,1737962530,66942,6850675
DOT/USD,567729987,1737962408,66941,6850666
DOT/USD,572445954,1737962286,66939,6850657
DOT/USD,576433237,1737960608,66915,6850541
DOT/USD,573225003,1737960250,66878,6850519
DOT/USD,577528055,1737959887,66859,6850491
DOT/USD,582110757,1737958687,66844,6850404
DOT/USD,585762611,1737957608,66820,6850330
DOT/USD,581940205,1737956527,66792,6850252
DOT/USD,587015754,1737954848,66760,6850133
DOT/USD,590948692,1737953287,66694,6850018
DOT/USD,594017512,1737951007,66679,6849851
DOT/USD,597071418,1737950047,66664,6849787
DOT/USD,600378387,1737948127,66642,6849641
DOT/USD,596959386,1737947767,66640,6849614
DOT/USD,593360668,1737947167,66623,6849570
DOT/USD,589090921,1737947047,66622,6849560
DOT/USD,592644425,1737946206,66607,6849501
DOT/USD,596065934,1737943569,66520,6849308
DOT/USD,592376511,1737943448,66514,6849300
DOT/USD,597966644,1737943327,66509,6849290
DOT/USD,602992194,1737943041,66497,6849266
DOT/USD,606759404,1737942016,66486,6849190
DOT/USD,603508490,1737941527,66477,6849151
DOT/USD,606907206,1737941166,66465,6849125
DOT/USD,602227736,1737940567,66430,6849080
DOT/USD,606549824,1737940087,66408,6849044
DOT/USD,610729430,1737938046,66339,6848894
DOT/USD,614615682,1737937327,66336,6848838
DOT/USD,619017495,1737936487,66327,6848780
DOT/USD,613877547,1737936127,66325,6848753
DOT/USD,618249733,1737935047,66321,6848675
DOT/USD,621579746,1737933488,66296,6848569
DOT/USD,626238934,1737933367,66294,6848559
DOT/USD,629851933,1737932887,66291,6848523
DOT/USD,634624191,1737932047,66284,6848460
DOT/USD,638930095,1737931567,66279,6848424
DOT/USD,635687852,1737930127,66226,6848316
DOT/USD,631802494,1737929407,66219,6848263
DOT/USD,635349500,1737928926,66210,6848225
DOT/USD,638902933,1737925807,66183,6847997
DOT/USD,642986070,1737925087,66178,6847945
DOT/USD,646256128,1737922807,66156,6847773
DOT/USD,642886148,1737916569,66099,6847303
DOT/USD,639277184,1737914887,66048,6847182
DOT/USD,635792509,1737909366,66007,6846778
DOT/USD,632284606,1737908167,65969,6846686
DOT/USD,635476853,1737895567,65786,6845775
DOT/USD,635805540,1737889447,65753,6845335
DOT/USD,632567553,1737889207,65752,6845320
DOT/USD,629392972,1737884166,65725,6844953
DOT/USD,632754210,1737883446,65722,6844902
DOT/USD,636079333,1737865446,65587,6843567
DOT/USD,631794979,1737862807,65577,6843373
DOT/USD,628425942,1737853209,65381,6842688
DOT/USD,632151507,1737849368,65336,6842416
DOT/USD,635904430,1737838806,65271,6841662
DOT/USD,639152721,1737836527,65262,6841505
DOT/USD,635512068,1737823806,65222,6840588
DOT/USD,639060906,1737821167,65190,6840400
DOT/USD,634993254,1737818528,65161,6840204
DOT/USD,631355523,1737813846,65125,6839863
DOT/USD,634611272,1737810367,65104,6839616
DOT/USD,630594536,1737809167,65100,6839526
DOT/USD,629963261,1737807126,65081,6839375
DOT/USD,633337619,1737805927,65076,6839298
DOT/USD,629578362,1737802207,65058,6839032
DOT/USD,626332490,1737800886,65045,6838934
DOT/USD,629568266,1737789726,64968,6838145
DOT/USD,633024105,1737781087,64908,6837519
DOT/USD,636336888,1737776048,64895,6837155
DOT/USD,633098585,1737771366,64875,6836809
DOT/USD,629664700,1737769567,64864,6836686
DOT/USD,633600051,1737768006,64842,6836569
DOT/USD,629431723,1737767407,64837,6836531
DOT/USD,626058475,1737766087,64814,6836438
DOT/USD,630507862,1737759846,64754,6835993
DOT/USD,634057975,1737756846,64738,6835766
DOT/USD,637518024,1737754807,64697,6835616
DOT/USD,634070254,1737751687,64658,6835402
DOT/USD,637872397,1737750847,64623,6835341
DOT/USD,641788770,1737748207,64576,6835147
DOT/USD,645154325,1737745568,64522,6834956
DOT/USD,648889272,1737740647,64491,6834593
DOT/USD,645144952,1737733927,64451,6834101
DOT/USD,641809671,1737733567,64449,6834074
DOT/USD,645759319,1737731887,64446,6833950
DOT/USD,649063216,1737730447,64426,6833843
DOT/USD,652416620,1737729967,64421,6833813
DOT/USD,648004753,1737725048,64383,6833453
DOT/USD,651276580,1737723727,64365,6833355
DOT/USD,647013852,1737722770,64354,6833285
DOT/USD,645923691,1737718926,64320,6833002
DOT/USD,649247186,1737716287,64302,6832809
DOT/USD,644822365,1737711367,64297,6832455
DOT/USD,648392183,1737709807,64290,6832342
DOT/USD,645068562,1737707287,64278,6832162
DOT/USD,641504006,1737703568,64270,6831896
DOT/USD,645684739,1737699607,64259,6831611
DOT/USD,649292008,1737698527,64249,6831529
DOT/USD,645728451,1737697086,64217,6831425
DOT/USD,642466166,1737695647,64215,6831324
DOT/USD,638251199,1737694807,64213,6831267
DOT/USD,634880038,1737693967,64209,6831209
DOT/USD,630654412,1737693367,64207,6831169
DOT/USD,626641977,1737691567,64196,6831046
DOT/USD,630061373,1737690247,64186,6830953
DOT/USD,626723161,1737689527,64184,6830906
DOT/USD,623444734,1737684247,64147,6830517
DOT/USD,627384051,1737684126,64142,6830507
DOT/USD,624124265,1737683287,64140,6830444
DOT/USD,627574327,1737681846,64139,6830340
DOT/USD,624234708,1737681486,64137,6830314
DOT/USD,627619686,1737679447,64111,6830172
DOT/USD,631055884,1737678488,64105,6830102
DOT/USD,634454750,1737677647,64104,6830045
DOT/USD,637776492,1737674526,64058,6829826
DOT/USD,634362802,1737671528,64043,6829614
DOT/USD,630282455,1737670927,64041,6829571
DOT/USD,626444339,1737670326,64037,6829531
DOT/USD,623126756,1737667086,64014,6829290
DOT/USD,626346974,1737666490,64013,6829246
DOT/USD,630124885,1737665770,64010,6829190
DOT/USD,634840944,1737665527,64007,6829173
DOT/USD,638672043,1737663970,63999,6829062
DOT/USD,633955184,1737663734,63997,6829046
DOT/USD,628191981,1737663248,63989,6829011
DOT/USD,623950288,1737661927,63975,6828913
DOT/USD,627463644,1737660968,63967,6828847
DOT/USD,623981919,1737660007,63953,6828779
DOT/USD,628030318,1737659167,63934,6828720
DOT/USD,631704772,1737657847,63931,6828619
DOT/USD,635871450,1737655928,63914,6828475
DOT/USD,639300234,1737654487,63887,6828375
DOT/USD,635283260,1737651727,63856,6828179
DOT/USD,639639142,1737651128,63853,6828136
DOT/USD,643142431,1737649329,63839,6828018
DOT/USD,646648126,1737648728,63836,6827975
DOT/USD,642686712,1737647287,63825,6827871
DOT/USD,638652370,1737646569,63822,6827820
DOT/USD,634612648,1737645259,63817,6827722
DOT/USD,638487704,1737645016,63816,6827706
DOT/USD,644762960,1737644768,63811,6827686
DOT/USD,641487509,1737644293,63801,6827652
DOT/USD,645095360,1737643690,63798,6827607
DOT/USD,640983587,1737642970,63794,6827557
DOT/USD,636461207,1737642727,63791,6827539
DOT/USD,630596219,1737642007,63781,6827483
DOT/USD,633981119,1737640087,63750,6827345
DOT/USD,630494473,1737639247,63741,6827284
DOT/USD,627208457,1737636368,63719,6827066
DOT/USD,628218432,1737635647,63703,6827014
DOT/USD,624831733,1737635047,63694,6826974
DOT/USD,628299464,1737634446,63672,6826933
DOT/USD,631812214,1737631566,63666,6826729
DOT/USD,627314242,1737628807,63650,6826530
DOT/USD,631141395,1737628326,63649,6826499
DOT/USD,627689713,1737625927,63633,6826324
DOT/USD,631367656,1737622206,63610,6826054
DOT/USD,635271569,1737618606,63590,6825795
DOT/USD,632058787,1737615246,63577,6825546
DOT/USD,635247173,1737613567,63571,6825422
DOT/USD,632036204,1737610446,63565,6825194
DOT/USD,635453580,1737609126,63558,6825102
DOT/USD,632023264,1737608526,63557,6825054
DOT/USD,628501848,1737607207,63551,6824968
DOT/USD,632078334,1737606126,63539,6824894
DOT/USD,636905845,1737601809,63530,6824590
DOT/USD,633343663,1737600247,63524,6824474
DOT/USD,629719110,1737598927,63520,6824378
DOT/USD,632894086,1737597847,63516,6824298
DOT/USD,636966225,1737597006,63513,6824239
DOT/USD,640689857,1737594606,63492,6824070
DOT/USD,644243350,1737586687,63461,6823494
DOT/USD,648197902,1737583447,63458,6823265
DOT/USD,651569264,1737582127,63455,6823170
DOT/USD,647880214,1737579848,63446,6823012
DOT/USD,651173141,1737579127,63442,6822956
DOT/USD,654692345,1737574569,63427,6822630
DOT/USD,650584699,1737573132,63421,6822525
DOT/USD,647253507,1737572286,63418,6822470
DOT/USD,651620410,1737571568,63409,6822414
DOT/USD,655072507,1737569886,63401,6822296
DOT/USD,659510704,1737567486,63382,6822115
DOT/USD,656103447,1737566288,63381,6822036
DOT/USD,652669921,1737563407,63366,6821830
DOT/USD,649250439,1737561847,63364,6821719
DOT/USD,652763768,1737560167,63362,6821608
DOT/USD,656128073,1737557886,63360,6821439
DOT/USD,652261573,1737557167,63359,6821386
DOT/USD,655703808,1737556088,63356,6821309
DOT/USD,652365763,1737553926,63353,6821155
DOT/USD,656936741,1737553447,63351,6821122
DOT/USD,653378730,1737553206,63346,6821106
DOT/USD,656864692,1737551169,63342,6820951
DOT/USD,660873017,1737549982,63336,6820868
DOT/USD,660489908,1737549249,63325,6820812
DOT/USD,664830323,1737547447,63319,6820682
DOT/USD,660841062,1737546606,63310,6820622
DOT/USD,657463358,1737545287,63297,6820530
DOT/USD,660994346,1737544207,63285,6820454
DOT/USD,657068474,1737536287,63214,6819906
DOT/USD,653248102,1737533887,63193,6819727
DOT/USD,658077280,1737531726,63182,6819577
DOT/USD,661742122,1737528967,63164,6819385
DOT/USD,657889511,1737525727,63151,6819142
DOT/USD,661648880,1737522847,63132,6818938
DOT/USD,658168464,1737520087,63130,6818742
DOT/USD,662286251,1737516368,63125,6818480
DOT/USD,665994666,1737513728,63119,6818290
DOT/USD,661984774,1737513127,63117,6818248
DOT/USD,658600367,1737511327,63108,6818112
DOT/USD,662050661,1737510127,63102,6818021
DOT/USD,665622472,1737507368,63081,6817820
DOT/USD,661406918,1737506887,63078,6817784
DOT/USD,665619389,1737504248,63059,6817594
DOT/USD,661910218,1737501967,63044,6817427
DOT/USD,666013092,1737501247,63017,6817376
DOT/USD,661715984,1737500767,63003,6817342
DOT/USD,666345687,1737500408,62993,6817314
