id,block_number,tkn_pair,oracle_price,time
139704,7303705,tBTC/USD,7656379964282,1744201696
139698,7303696,tBTC/USD,7607070370603,1744201582
139696,7303687,tBTC/USD,7647582806565,1744201454
139619,7303372,tBTC/USD,7601146644444,1744197262
139613,7303362,tBTC/USD,7711302722623,1744197134
139603,7303345,tBTC/USD,7601528500802,1744196903
139555,7303205,tBTC/USD,7692519391768,1744194982
139509,7302819,tBTC/USD,7733204858398,1744189579
139504,7302775,tBTC/USD,7689442914156,1744188980
139478,7302577,tBTC/USD,7730487506877,1744186221
139472,7302549,tBTC/USD,7771324686023,1744185854
139471,7302541,tBTC/USD,7713989640578,1744185735
139470,7302507,tBTC/USD,7815267419858,1744185262
139446,7302373,tBTC/USD,7727978844707,1744183462
139423,7302197,tBTC/USD,7683946581511,1744181062
139417,7302136,tBTC/USD,7727081485377,1744180222
139411,7302067,tBTC/USD,7676894873911,1744179262
139394,7301964,tBTC/USD,7633319397671,1744177821
139392,7301886,tBTC/USD,7674064854701,1744176741
139389,7301878,tBTC/USD,7622645944489,1744176632
139351,7301667,tBTC/USD,7610725817653,1744173742
139344,7301606,tBTC/USD,7548261947174,1744172902
139342,7301579,tBTC/USD,7590175546170,1744172542
139337,7301535,tBTC/USD,7539947720266,1744171943
139328,7301466,tBTC/USD,7479712910609,1744170982
139290,7301265,tBTC/USD,7529947108854,1744168222
139253,7301100,tBTC/USD,7577534496088,1744165942
139245,7301051,tBTC/USD,7621722330704,1744165224
139200,7300933,tBTC/USD,7577163120908,1744163662
139175,7300879,tBTC/USD,7519961004088,1744162942
139115,7300836,tBTC/USD,7458743501465,1744162341
139108,7300819,tBTC/USD,7497397584856,1744162103
139106,7300809,tBTC/USD,7590904444175,1744161983
139050,7300782,tBTC/USD,7542845525254,1744161622
138996,7300757,tBTC/USD,7586079563527,1744161264
138903,7300624,tBTC/USD,7629553419939,1744159461
138883,7300596,tBTC/USD,7680192507118,1744159094
138848,7300439,tBTC/USD,7629940767236,1744156942
138844,7300323,tBTC/USD,7591616136754,1744155261
138772,7300219,tBTC/USD,7646492117511,1744153822
138765,7300127,tBTC/USD,7604890681326,1744152501
138743,7300038,tBTC/USD,7643921936963,1744151301
138712,7299858,tBTC/USD,7689001223738,1744148902
138710,7299813,tBTC/USD,7646600519600,1744148302
138642,7299631,tBTC/USD,7688866557492,1744145774
138534,7299478,tBTC/USD,7649663070319,1744143742
138390,7299144,tBTC/USD,7692980975185,1744139182
138364,7298991,tBTC/USD,7732610321465,1744137013
138354,7298936,tBTC/USD,7691985308582,1744136294
138346,7298899,tBTC/USD,7738238295386,1744135813
138339,7298792,tBTC/USD,7699047278938,1744134382
138328,7298738,tBTC/USD,7637923370510,1744133662
138309,7298676,tBTC/USD,7690572658633,1744132815
138272,7298536,tBTC/USD,7737179087750,1744130902
138226,7298316,tBTC/USD,7809543089859,1744127894
138224,7298297,tBTC/USD,7868826736586,1744127654
138198,7298144,tBTC/USD,7819549268902,1744125502
138194,7298125,tBTC/USD,7773622520303,1744125262
138189,7298107,tBTC/USD,7839804536462,1744125021
138164,7298028,tBTC/USD,7882639295354,1744123943
138154,7298010,tBTC/USD,7925841877498,1744123702
138137,7297901,tBTC/USD,7999281189195,1744122261
138126,7297735,tBTC/USD,7940575020572,1744119973
138095,7297285,tBTC/USD,7987415868849,1744113859
138065,7297172,tBTC/USD,7945451057011,1744112294
137942,7296333,tBTC/USD,7889931868221,1744100542
137910,7295800,tBTC/USD,7933230886373,1744093342
137906,7295712,tBTC/USD,7980367499679,1744092142
137900,7295568,tBTC/USD,7940585474212,1744090233
137898,7295557,tBTC/USD,7943306687148,1744090103
137860,7294848,tBTC/USD,7987809297497,1744080862
137851,7294742,tBTC/USD,8029936680464,1744079422
137850,7294712,tBTC/USD,8103929370025,1744079061
137844,7294684,tBTC/USD,8051592066888,1744078702
137823,7294517,tBTC/USD,7997058342476,1744076542
137815,7294481,tBTC/USD,7934913848499,1744076062
137800,7294094,tBTC/USD,7893944344122,1744071027
137799,7294083,tBTC/USD,7982331583809,1744070894
137796,7294020,tBTC/USD,7906449477919,1744070063
137759,7293829,tBTC/USD,7959788135348,1744067662
137751,7293762,tBTC/USD,8003557011521,1744066817
137723,7293596,tBTC/USD,7945598905711,1744064654
137693,7293254,tBTC/USD,7890787141038,1744060102
137690,7293216,tBTC/USD,7850222198774,1744059622
137689,7293206,tBTC/USD,7800799593135,1744059494
137680,7293178,tBTC/USD,7882139817701,1744059142
137554,7292640,tBTC/USD,7828819070595,1744052182
137544,7292603,tBTC/USD,7892384398467,1744051701
137532,7292547,tBTC/USD,7836829284258,1744050981
137510,7292354,tBTC/USD,7879761406385,1744048454
137493,7292216,tBTC/USD,7817725406325,1744046655
137475,7292172,tBTC/USD,7760385778658,1744046062
137461,7292136,tBTC/USD,7697968288012,1744045583
137450,7292071,tBTC/USD,7750114838344,1744044742
137418,7291857,tBTC/USD,7814160745183,1744041862
137410,7291781,tBTC/USD,7865694640606,1744040901
137386,7291694,tBTC/USD,7820832103448,1744039699
137385,7291687,tBTC/USD,7759836140200,1744039585
137382,7291677,tBTC/USD,7858222624696,1744039464
137358,7291623,tBTC/USD,7814082012265,1744038735
137340,7291546,tBTC/USD,7859659932362,1744037662
137310,7291478,tBTC/USD,7816791659496,1744036705
137301,7291469,tBTC/USD,7876635978340,1744036584
137288,7291443,tBTC/USD,7942272161113,1744036227
137222,7291396,tBTC/USD,7885069069329,1744035628
137202,7291379,tBTC/USD,7826328870547,1744035384
137195,7291370,tBTC/USD,7876473231375,1744035263
137175,7291350,tBTC/USD,7825653837906,1744035023
137173,7291324,tBTC/USD,7765232403223,1744034662
137161,7291293,tBTC/USD,7699185133715,1744034296
137156,7291275,tBTC/USD,7622496684894,1744034062
137140,7291254,tBTC/USD,7574982172428,1744033816
137096,7291186,tBTC/USD,7645264430501,1744032854
137028,7291001,tBTC/USD,7690569280868,1744030461
137022,7290992,tBTC/USD,7628653752635,1744030334
136967,7290919,tBTC/USD,7706702973154,1744029382
136831,7290707,tBTC/USD,7641841012729,1744026623
136789,7290488,tBTC/USD,7681655199952,1744023623
136756,7290319,tBTC/USD,7721900971740,1744021334
136751,7290310,tBTC/USD,7654921100692,1744021213
136678,7290227,tBTC/USD,7611284791793,1744020134
136657,7290188,tBTC/USD,7668303402964,1744019654
136604,7290118,tBTC/USD,7618571915435,1744018701
136579,7290075,tBTC/USD,7557186727045,1744018101
136550,7290013,tBTC/USD,7603102755378,1744017262
136520,7289919,tBTC/USD,7650640229284,1744016061
136462,7289800,tBTC/USD,7599831577467,1744014502
136378,7289705,tBTC/USD,7531710480344,1744013301
136329,7289672,tBTC/USD,7468793643324,1744012822
136293,7289616,tBTC/USD,7507689055075,1744012102
136273,7289573,tBTC/USD,7445921634155,1744011513
136215,7289521,tBTC/USD,7499192687139,1744010784
136092,7289410,tBTC/USD,7459454978769,1744009343
136082,7289404,tBTC/USD,7417092484682,1744009224
135949,7289385,tBTC/USD,7591724239434,1744008986
135925,7289376,tBTC/USD,7508270160494,1744008862
135912,7289359,tBTC/USD,7592774104820,1744008621
135901,7289349,tBTC/USD,7703277247204,1744008502
135748,7289239,tBTC/USD,7593624960226,1744007061
135713,7289221,tBTC/USD,7634035641076,1744006823
135580,7289000,tBTC/USD,7698369930286,1744003942
135561,7288933,tBTC/USD,7702011868022,1744003061
135498,7288822,tBTC/USD,7670662528775,1744001560
135496,7288817,tBTC/USD,7835778165686,1744001440
135493,7288809,tBTC/USD,7657574984792,1744001370
135460,7288787,tBTC/USD,7835778165686,1744001080
135457,7288770,tBTC/USD,7700527483084,1744000848
135430,7288725,tBTC/USD,7835778165686,1744000243
135301,7288537,tBTC/USD,7730652488969,1743997848
135260,7288488,tBTC/USD,7777337979761,1743997248
135116,7288339,tBTC/USD,7824438201440,1743995207
135073,7288141,tBTC/USD,7863781487923,1743992568
135061,7288050,tBTC/USD,7904075825158,1743991368
135047,7287984,tBTC/USD,7840572534810,1743990528
135040,7287948,tBTC/USD,7908006213403,1743990047
135035,7287866,tBTC/USD,7853640853753,1743988968
134974,7287643,tBTC/USD,7796021186360,1743985977
134948,7287570,tBTC/USD,7743641719364,1743985007
134914,7287425,tBTC/USD,7785697582548,1743983083
134887,7287342,tBTC/USD,7701022008175,1743982010
134872,7287316,tBTC/USD,7778248004051,1743981649
134857,7287300,tBTC/USD,7721759886567,1743981449
134851,7287268,tBTC/USD,7787405841578,1743981041
134835,7287188,tBTC/USD,7808402643982,1743979968
134827,7287173,tBTC/USD,7850374118186,1743979771
134708,7287026,tBTC/USD,7862959102703,1743977807
134705,7287019,tBTC/USD,7823220748769,1743977728
134698,7287010,tBTC/USD,7863486488080,1743977608
134682,7287001,tBTC/USD,7816265048087,1743977489
134676,7286989,tBTC/USD,7786220894995,1743977320
134674,7286985,tBTC/USD,7841666829497,1743977249
134653,7286929,tBTC/USD,7883305448850,1743976528
134642,7286836,tBTC/USD,7879503548105,1743975327
134631,7286769,tBTC/USD,7904963657366,1743974489
134626,7286745,tBTC/USD,7886108949478,1743974128
134618,7286698,tBTC/USD,7861684246092,1743973528
134601,7286665,tBTC/USD,7871732714908,1743973123
134599,7286647,tBTC/USD,7915076307565,1743972890
134597,7286637,tBTC/USD,8038913484086,1743972762
134595,7286612,tBTC/USD,7880033330083,1743972450
134592,7286603,tBTC/USD,7855995659356,1743972333
134591,7286591,tBTC/USD,7995887616902,1743972169
134539,7286453,tBTC/USD,7947188560093,1743970408
134532,7286443,tBTC/USD,7947188560093,1743970288
134463,7286344,tBTC/USD,7926041356657,1743968969
134426,7286227,tBTC/USD,7930002786987,1743967368
134404,7286203,tBTC/USD,7876806935612,1743967051
134390,7286182,tBTC/USD,7874500222394,1743966767
134310,7286081,tBTC/USD,8010483048286,1743965488
134195,7285964,tBTC/USD,8010483048286,1743964018
134192,7285957,tBTC/USD,8010483048286,1743963930
134151,7285928,tBTC/USD,8010483048286,1743963570
134070,7285798,tBTC/USD,8069342123356,1743961891
134051,7285768,tBTC/USD,8112703817130,1743961529
134038,7285748,tBTC/USD,8147546018200,1743961289
134013,7285688,tBTC/USD,8213155357173,1743960528
134011,7285669,tBTC/USD,8155012672536,1743960288
133974,7285610,tBTC/USD,8222758897650,1743959481
133950,7285500,tBTC/USD,8215701769563,1743958048
133941,7285426,tBTC/USD,8206859330542,1743957089
133918,7285293,tBTC/USD,8242793831122,1743955408
133845,7284852,tBTC/USD,8231255975296,1743949648
133838,7284843,tBTC/USD,8231135588198,1743949528
133806,7284770,tBTC/USD,8188232567329,1743948567
133804,7284758,tBTC/USD,8192888126087,1743948408
133783,7284648,tBTC/USD,8244222507549,1743947008
133751,7284424,tBTC/USD,8251299467471,1743944120
133744,7284321,tBTC/USD,8262545110476,1743942808
133741,7283416,tBTC/USD,8269046506353,1743931044
133729,7283342,tBTC/USD,8210436221869,1743930090
133726,7283311,tBTC/USD,8262704936350,1743929688
133725,7283276,tBTC/USD,8304464491145,1743929209
133718,7283231,tBTC/USD,8252373510343,1743928641
133682,7283052,tBTC/USD,8297302927624,1743926329
133680,7282952,tBTC/USD,8251652682463,1743925050
133669,7282668,tBTC/USD,8313806023729,1743921448
133660,7282369,tBTC/USD,8309196132334,1743917609
133657,7282360,tBTC/USD,8412681364066,1743917489
133642,7281666,tBTC/USD,8310420305835,1743908489
133606,7281335,tBTC/USD,8328642471899,1743904168
133596,7281051,tBTC/USD,8328391443502,1743900448
133594,7281034,tBTC/USD,8280082309257,1743900208
133577,7280854,tBTC/USD,8329838201512,1743897809
133571,7280733,tBTC/USD,8288371305714,1743896250
133567,7280632,tBTC/USD,8290666428180,1743894929
133520,7279935,tBTC/USD,8270558977500,1743885929
133489,7279652,tBTC/USD,8274592955772,1743882209
133486,7279472,tBTC/USD,8260807633702,1743879928
133469,7279296,tBTC/USD,8260229712295,1743877657
133467,7279265,tBTC/USD,8279416230386,1743877249
133466,7279255,tBTC/USD,8225173995539,1743877128
133448,7279226,tBTC/USD,8284849570057,1743876768
133443,7279217,tBTC/USD,8199409081825,1743876649
133434,7279169,tBTC/USD,8271571052060,1743876041
133428,7279145,tBTC/USD,8216910244344,1743875729
133426,7279125,tBTC/USD,8270930180000,1743875490
133359,7279004,tBTC/USD,8249261807357,1743873929
133343,7278936,tBTC/USD,8251810778881,1743873089
133336,7278918,tBTC/USD,8179488233150,1743872848
133243,7278788,tBTC/USD,8240706553719,1743871170
133232,7278675,tBTC/USD,8255994085057,1743869730
133221,7278657,tBTC/USD,8138863103332,1743869488
133204,7278516,tBTC/USD,8237201409655,1743867569
133142,7278134,tBTC/USD,8286703126940,1743862648
133106,7278025,tBTC/USD,8233568143029,1743861209
133077,7277946,tBTC/USD,8240001328692,1743860208
133046,7277885,tBTC/USD,8286864523788,1743859408
133039,7277810,tBTC/USD,8304177017830,1743858448
133037,7277742,tBTC/USD,8268221154897,1743857568
133026,7277705,tBTC/USD,8324135566783,1743857121
132980,7277530,tBTC/USD,8325635632924,1743854840
132971,7277329,tBTC/USD,8317817814193,1743852208
132962,7277032,tBTC/USD,8368487693509,1743848129
132957,7276950,tBTC/USD,8349680799407,1743847052
132932,7276764,tBTC/USD,8345288700130,1743844649
132928,7276745,tBTC/USD,8335730817584,1743844408
132919,7276450,tBTC/USD,8322558417372,1743840573
132857,7276046,tBTC/USD,8342852436627,1743835408
132809,7275552,tBTC/USD,8356003567649,1743828808
132787,7275148,tBTC/USD,8365859081323,1743823528
132764,7274948,tBTC/USD,8373316101426,1743820890
132760,7274804,tBTC/USD,8379702595106,1743818961
132748,7274545,tBTC/USD,8379656790788,1743815608
132740,7274211,tBTC/USD,8360927128124,1743811244
132739,7274192,tBTC/USD,8405835659138,1743811000
132730,7274075,tBTC/USD,8351147597472,1743809492
132718,7273689,tBTC/USD,8405835659138,1743804572
132716,7273621,tBTC/USD,8405186026405,1743803728
132711,7273547,tBTC/USD,8390524762683,1743802769
132698,7273424,tBTC/USD,8386535804886,1743801208
132695,7273369,tBTC/USD,8416680747404,1743800491
132677,7273227,tBTC/USD,8361420188801,1743798648
132675,7273191,tBTC/USD,8311383119311,1743798209
132660,7273066,tBTC/USD,8355931127326,1743796609
132635,7272951,tBTC/USD,8413677087061,1743795089
132622,7272875,tBTC/USD,8393139805665,1743794128
132606,7272747,tBTC/USD,8368114480022,1743792448
132596,7272668,tBTC/USD,8367559315442,1743791327
132592,7272634,tBTC/USD,8365744476188,1743790847
132569,7272500,tBTC/USD,8415790303886,1743789090
132555,7272483,tBTC/USD,8402711461101,1743788848
132524,7272422,tBTC/USD,8326394744689,1743788008
132520,7272392,tBTC/USD,8281781689537,1743787608
132502,7272326,tBTC/USD,8323559186528,1743786808
132491,7272224,tBTC/USD,8290754800400,1743785489
132475,7272050,tBTC/USD,8298475080892,1743783201
132466,7272034,tBTC/USD,8290308896199,1743782968
132443,7271890,tBTC/USD,8287695528105,1743781128
132429,7271808,tBTC/USD,8332178931773,1743780047
132411,7271779,tBTC/USD,8288607049699,1743779687
132359,7271615,tBTC/USD,8228510924181,1743777527
132352,7271486,tBTC/USD,8285667389997,1743775847
132348,7271469,tBTC/USD,8241865650763,1743775608
132347,7271459,tBTC/USD,8315424180059,1743775488
132337,7271390,tBTC/USD,8266432292887,1743774528
132330,7271362,tBTC/USD,8202582281202,1743774168
132303,7271188,tBTC/USD,8261869804947,1743771928
132297,7271151,tBTC/USD,8236338403043,1743771451
132294,7271086,tBTC/USD,8229412403711,1743770560
132291,7271073,tBTC/USD,8289291561484,1743770361
132289,7271061,tBTC/USD,8275494523094,1743770200
132267,7270797,tBTC/USD,8220947869491,1743766727
132265,7270787,tBTC/USD,8424839893355,1743766600
132264,7270779,tBTC/USD,8194448459533,1743766489
132263,7270770,tBTC/USD,8424839893355,1743766360
132261,7270761,tBTC/USD,8200614358976,1743766247
132255,7270755,tBTC/USD,8424839893355,1743766161
132249,7270694,tBTC/USD,8222977508594,1743765330
132247,7270674,tBTC/USD,8424839893355,1743765062
132243,7270665,tBTC/USD,8355402009983,1743764949
132237,7270593,tBTC/USD,8355402009983,1743763988
132234,7270575,tBTC/USD,8355402009983,1743763749
132231,7270566,tBTC/USD,8424839893355,1743763643
132228,7270548,tBTC/USD,8355402009983,1743763408
132225,7270539,tBTC/USD,8355402009983,1743763288
132213,7270442,tBTC/USD,8438493549410,1743761948
132172,7269924,tBTC/USD,8411152925206,1743755207
132160,7269787,tBTC/USD,8364555342857,1743753408
132149,7269624,tBTC/USD,8318998303494,1743751247
132144,7269562,tBTC/USD,8272091539578,1743750409
132129,7269217,tBTC/USD,8316162605690,1743745847
132119,7268925,tBTC/USD,8260817823462,1743742127
132118,7268897,tBTC/USD,8319090240540,1743741769
132081,7268173,tBTC/USD,8260612830145,1743732407
132061,7268146,tBTC/USD,8326533836269,1743732049
132010,7267534,tBTC/USD,8283891845741,1743724129
131992,7267222,tBTC/USD,8241322129992,1743720048
131895,7266168,tBTC/USD,8197620094278,1743706368
131883,7266047,tBTC/USD,8145729480241,1743704817
131831,7265471,tBTC/USD,8153670028240,1743697367
131830,7265462,tBTC/USD,8211576353482,1743697240
131813,7265348,tBTC/USD,8153670028240,1743695687
131812,7265339,tBTC/USD,8211576353482,1743695560
131755,7265072,tBTC/USD,8155130454436,1743691968
131735,7264974,tBTC/USD,8198671443809,1743690649
131714,7264920,tBTC/USD,8155255641343,1743689928
131609,7264526,tBTC/USD,8200391821368,1743684767
131577,7264491,tBTC/USD,8272228817023,1743684289
131551,7264463,tBTC/USD,8223699596629,1743683927
131526,7264325,tBTC/USD,8276044616846,1743682128
131486,7264114,tBTC/USD,8320151931146,1743679370
131452,7264049,tBTC/USD,8276707417156,1743678528
131391,7263076,tBTC/USD,8321697089384,1743665807
131388,7263021,tBTC/USD,8274817033578,1743665087
131370,7262549,tBTC/USD,8332175844955,1743658768
131368,7262498,tBTC/USD,8338377546973,1743658008
131360,7262439,tBTC/USD,8382065945738,1743657209
131322,7262283,tBTC/USD,8309195685189,1743655049
131317,7261926,tBTC/USD,8308799373327,1743650131
131304,7261714,tBTC/USD,8316440730019,1743647248
131302,7261696,tBTC/USD,8333114869553,1743647007
131292,7261615,tBTC/USD,8345819716577,1743645928
131281,7261578,tBTC/USD,8359583210363,1743645408
131237,7261320,tBTC/USD,8317388644909,1743642048
131235,7261310,tBTC/USD,8274019466981,1743641927
131221,7261199,tBTC/USD,8323715596045,1743640488
131212,7261145,tBTC/USD,8279432961170,1743639767
131137,7260802,tBTC/USD,8231467273574,1743635080
131106,7260740,tBTC/USD,8273849183660,1743634248
131086,7260652,tBTC/USD,8334078472528,1743633047
131085,7260644,tBTC/USD,8396835827107,1743632927
131084,7260625,tBTC/USD,8351800955118,1743632687
131075,7260605,tBTC/USD,8399495441198,1743632448
131072,7260595,tBTC/USD,8353241718976,1743632320
131020,7260379,tBTC/USD,8436988460889,1743629448
131018,7260361,tBTC/USD,8565138802766,1743629200
131015,7260343,tBTC/USD,8439825470742,1743628967
131010,7260332,tBTC/USD,8565138802766,1743628840
131009,7260324,tBTC/USD,8438146042755,1743628728
131003,7260295,tBTC/USD,8490983332867,1743628368
130986,7260202,tBTC/USD,8565138802766,1743627089
130970,7260150,tBTC/USD,8565138802766,1743626335
130965,7260121,tBTC/USD,8617439861630,1743625968
130958,7260102,tBTC/USD,8703026977538,1743625726
130927,7260051,tBTC/USD,8575972418491,1743625048
130913,7260041,tBTC/USD,8591795210812,1743624927
130901,7260032,tBTC/USD,8670310742835,1743624808
130895,7260023,tBTC/USD,8660623689378,1743624688
130892,7259987,tBTC/USD,8668678921608,1743624208
130879,7259859,tBTC/USD,8613880637526,1743622531
130876,7259804,tBTC/USD,8606979604092,1743621803
130863,7259624,tBTC/USD,8602497918449,1743619411
130854,7259549,tBTC/USD,8610672224793,1743618416
130850,7259489,tBTC/USD,8629484190459,1743617608
130846,7259384,tBTC/USD,8612127513159,1743616249
130838,7259310,tBTC/USD,8670004205089,1743615234
130834,7259292,tBTC/USD,8686527534847,1743614960
130831,7259255,tBTC/USD,8667109890834,1743614440
130826,7259221,tBTC/USD,8721174633043,1743613967
130822,7259161,tBTC/USD,8661308092972,1743613168
130813,7259036,tBTC/USD,8663270151407,1743611490
130806,7259018,tBTC/USD,8611400057721,1743611249
130802,7258999,tBTC/USD,8652863854442,1743611008
130799,7258943,tBTC/USD,8650802139727,1743610288
130788,7258891,tBTC/USD,8636283127729,1743609641
130785,7258859,tBTC/USD,8692474007434,1743609201
130782,7258830,tBTC/USD,8678252342085,1743608848
130780,7258799,tBTC/USD,8658101011328,1743608447
130768,7258776,tBTC/USD,8610088544000,1743608128
130759,7258768,tBTC/USD,8589904176659,1743608001
130723,7258688,tBTC/USD,8615357874665,1743606921
130718,7258663,tBTC/USD,8555043347777,1743606568
130699,7258568,tBTC/USD,8533000455007,1743605200
130698,7258559,tBTC/USD,8585113576101,1743605088
130697,7258552,tBTC/USD,8508670059247,1743604960
130685,7258349,tBTC/USD,8554541530919,1743602327
130668,7258298,tBTC/USD,8504379620032,1743601607
130586,7257694,tBTC/USD,8457102635525,1743593368
130564,7257322,tBTC/USD,8471797317367,1743588329
130558,7257102,tBTC/USD,8480600055267,1743585288
130551,7257072,tBTC/USD,8408665174580,1743584848
130544,7256946,tBTC/USD,8432347115144,1743583127
130531,7256752,tBTC/USD,8390147455728,1743580528
130522,7256728,tBTC/USD,8451064642058,1743580169
130512,7256659,tBTC/USD,8363683013357,1743579209
130476,7256410,tBTC/USD,8390222678966,1743575848
130469,7256258,tBTC/USD,8390222678966,1743573800
130452,7256220,tBTC/USD,8390222678966,1743573322
130440,7256177,tBTC/USD,8392399308740,1743572727
130430,7255990,tBTC/USD,8421501391299,1743570208
130405,7255569,tBTC/USD,8453815613294,1743564528
130404,7255548,tBTC/USD,8497053369903,1743564287
130402,7255509,tBTC/USD,8453137157394,1743563806
130401,7255500,tBTC/USD,8892459225919,1743563690
130389,7255258,tBTC/USD,8448262141754,1743560448
130382,7255114,tBTC/USD,8495640888800,1743558528
130376,7255068,tBTC/USD,8446873937880,1743557927
130345,7254550,tBTC/USD,8504561090799,1743551009
130342,7254508,tBTC/USD,8502449954531,1743550400
130339,7254454,tBTC/USD,8476339063236,1743549686
130336,7254435,tBTC/USD,8476339063236,1743549441
130332,7254399,tBTC/USD,8485275334664,1743548968
130268,7254018,tBTC/USD,8520716725498,1743543809
130246,7253752,tBTC/USD,8469237519130,1743540209
130243,7253708,tBTC/USD,8492315526907,1743539609
130240,7253566,tBTC/USD,8471841330916,1743537808
130217,7253386,tBTC/USD,8479848058903,1743535409
130196,7253182,tBTC/USD,8477387975734,1743532840
130190,7253118,tBTC/USD,8431721739986,1743532016
130152,7252556,tBTC/USD,8473609795593,1743524687
130118,7252416,tBTC/USD,8518382144786,1743522760
130082,7252283,tBTC/USD,8468773270824,1743520967
130065,7252165,tBTC/USD,8371364312742,1743519400
130061,7252154,tBTC/USD,8326072324789,1743519200
130003,7251797,tBTC/USD,8304297376413,1743514528
129992,7251608,tBTC/USD,8351936792193,1743512129
129925,7251315,tBTC/USD,8410653327341,1743508240
129924,7251308,tBTC/USD,8366755724961,1743508127
129780,7250802,tBTC/USD,8413808575606,1743501408
129779,7250791,tBTC/USD,8328561199218,1743501280
129773,7250765,tBTC/USD,8400904955548,1743500928
129772,7250756,tBTC/USD,8328561199218,1743500800
129771,7250727,tBTC/USD,8400972817441,1743500447
129770,7250718,tBTC/USD,8328561199218,1743500320
129769,7250709,tBTC/USD,8400972817441,1743500207
129768,7250693,tBTC/USD,8328561199218,1743499960
129758,7250684,tBTC/USD,8406512900211,1743499847
129712,7250442,tBTC/USD,8342478287067,1743496528
129707,7250407,tBTC/USD,8328561199218,1743496042
129702,7250358,tBTC/USD,8332821576999,1743495448
129659,7249951,tBTC/USD,8312312360357,1743490000
129657,7249925,tBTC/USD,8261913010890,1743489680
129651,7249866,tBTC/USD,8265476174063,1743488920
129650,7249858,tBTC/USD,8168763296494,1743488807
129640,7249751,tBTC/USD,8288524983645,1743487401
129633,7249585,tBTC/USD,8286755207897,1743485128
129586,7248796,tBTC/USD,8269674950020,1743474647
129532,7247884,tBTC/USD,8225768887463,1743462561
129527,7247731,tBTC/USD,8225768887463,1743460521
129447,7246973,tBTC/USD,8241217610603,1743450761
129290,7246576,tBTC/USD,8299135833410,1743445602
129286,7246503,tBTC/USD,8274828288172,1743444668
129275,7246421,tBTC/USD,8233988682552,1743443560
129152,7245758,tBTC/USD,8329300185787,1743434720
129080,7245678,tBTC/USD,8335802129856,1743433727
129067,7245634,tBTC/USD,8291196140152,1743433160
129065,7245622,tBTC/USD,8344495025454,1743433007
129050,7245525,tBTC/USD,8289106222427,1743431728
129046,7245496,tBTC/USD,8255633928431,1743431360
129032,7245456,tBTC/USD,8310832289540,1743430841
129028,7245406,tBTC/USD,8268849031440,1743430240
129024,7245379,tBTC/USD,8227357347114,1743429887
129015,7245307,tBTC/USD,8178486830945,1743428927
128986,7245198,tBTC/USD,8229508645502,1743427487
128959,7245099,tBTC/USD,8275800007770,1743426167
128921,7244797,tBTC/USD,8211202132411,1743422200
128906,7244777,tBTC/USD,8160541135983,1743421960
128865,7244523,tBTC/USD,8203072359559,1743418480
128853,7244418,tBTC/USD,8148499383464,1743417040
128845,7244399,tBTC/USD,8200276773981,1743416807
128839,7244330,tBTC/USD,8143325647339,1743415884
128811,7244095,tBTC/USD,8129189145590,1743412768
128808,7244058,tBTC/USD,8171706819952,1743412280
128805,7244039,tBTC/USD,8150765369719,1743412041
128778,7243937,tBTC/USD,8204785876840,1743410720
128751,7243704,tBTC/USD,8169260941237,1743407727
128748,7243666,tBTC/USD,8124718775538,1743407247
128746,7243631,tBTC/USD,8190316537483,1743406761
128734,7243551,tBTC/USD,8194285023748,1743405687
128713,7243066,tBTC/USD,8194958869681,1743399447
128709,7243056,tBTC/USD,8137416565874,1743399320
128707,7243047,tBTC/USD,8194056662428,1743399207
128672,7242631,tBTC/USD,8128748706239,1743393647
128596,7241904,tBTC/USD,8180244938687,1743384040
128566,7241834,tBTC/USD,8110719468929,1743383087
128559,7241819,tBTC/USD,8161316202407,1743382847
128546,7241775,tBTC/USD,8119688544828,1743382247
128489,7241471,tBTC/USD,8184357376804,1743378200
128481,7241429,tBTC/USD,8194922515386,1743377608
128462,7241195,tBTC/USD,8229240389507,1743374560
128459,7241180,tBTC/USD,8159937339932,1743374360
128445,7241143,tBTC/USD,8176024297051,1743373887
128429,7241074,tBTC/USD,8193659910981,1743373000
128428,7241064,tBTC/USD,8131903756746,1743372887
128420,7241038,tBTC/USD,8190364288414,1743372560
128411,7241009,tBTC/USD,8206409764154,1743372202
128405,7240997,tBTC/USD,8196104313980,1743372047
128397,7240887,tBTC/USD,8241863764720,1743370640
128392,7240802,tBTC/USD,8235265148061,1743369560
128347,7240454,tBTC/USD,8216707219599,1743365081
128340,7240436,tBTC/USD,8297488310549,1743364846
128319,7240238,tBTC/USD,8232769913702,1743362327
128318,7240231,tBTC/USD,8283824120916,1743362206
128235,7240007,tBTC/USD,8239606427970,1743359216
128082,7239606,tBTC/USD,8209530193153,1743353927
128046,7239360,tBTC/USD,8261502930197,1743350728
127982,7239125,tBTC/USD,8265231759344,1743347720
127968,7239030,tBTC/USD,8271401948415,1743346486
127962,7239004,tBTC/USD,8317524567511,1743346161
127947,7238982,tBTC/USD,8317524567511,1743345880
127938,7238963,tBTC/USD,8249070344466,1743345646
127917,7238924,tBTC/USD,8317524567511,1743345160
127911,7238909,tBTC/USD,8236889563755,1743344968
127908,7238902,tBTC/USD,8317524567511,1743344841
127906,7238888,tBTC/USD,8236889563755,1743344687
127903,7238881,tBTC/USD,8317524567511,1743344600
127902,7238869,tBTC/USD,8236889563755,1743344446
