tkn_pair,oracle_price,time,id,block_number
AAVE/USD,13821240824,1744690168,145495,7339617
AAVE/USD,13901210878,1744688370,145490,7339488
AAVE/USD,13820213566,1744687649,145488,7339438
AAVE/USD,13750276178,1744685729,145483,7339297
AAVE/USD,13675454401,1744684771,145481,7339226
AAVE/USD,13745516934,1744684171,145476,7339184
AAVE/USD,13832138970,1744682124,145467,7339031
AAVE/USD,13759088750,1744680451,145464,7338907
AAVE/USD,13640410502,1744679366,145461,7338830
AAVE/USD,13726647387,1744677090,145428,7338661
AAVE/USD,13656982126,1744676120,145426,7338587
AAVE/USD,13769355023,1744675409,145424,7338532
AAVE/USD,13696068488,1744674329,145422,7338451
AAVE/USD,13772502949,1744666789,145364,7337892
AAVE/USD,13897169267,1744661968,145314,7337540
AAVE/USD,13967130647,1744660769,145311,7337450
AAVE/USD,14039095560,1744657399,145273,7337202
AAVE/USD,13969196607,1744655370,145249,7337048
AAVE/USD,14040844265,1744653570,145231,7336910
AAVE/USD,13938871516,1744651412,145225,7336748
AAVE/USD,13827713851,1744650326,145215,7336666
AAVE/USD,13898046887,1744648045,145183,7336500
AAVE/USD,13983701841,1744647808,145181,7336481
AAVE/USD,13889531152,1744645945,145163,7336340
AAVE/USD,14006237538,1744645342,145151,7336296
AAVE/USD,14103630108,1744645219,145148,7336287
AAVE/USD,14216180547,1744644562,145135,7336240
AAVE/USD,14318137389,1744643299,145126,7336153
AAVE/USD,14406860022,1744643010,145123,7336130
AAVE/USD,14499085683,1744642771,145121,7336111
AAVE/USD,14583075637,1744642282,145113,7336074
AAVE/USD,14487101377,1744641570,145090,7336025
AAVE/USD,14394875047,1744638923,145075,7335830
AAVE/USD,14319329398,1744638456,145071,7335797
AAVE/USD,14424078818,1744637610,145060,7335735
AAVE/USD,14546626679,1744633642,145039,7335434
AAVE/USD,14469806328,1744632924,145021,7335380
AAVE/USD,14562881687,1744631959,145010,7335310
AAVE/USD,14487604224,1744631130,144989,7335248
AAVE/USD,14570451095,1744630284,144987,7335186
AAVE/USD,14660780291,1744628967,144907,7335086
AAVE/USD,14581439425,1744627532,144874,7334979
AAVE/USD,14498236224,1744627289,144868,7334959
AAVE/USD,14415267608,1744626212,144851,7334879
AAVE/USD,14321896549,1744626083,144848,7334869
AAVE/USD,14243051855,1744625008,144822,7334787
AAVE/USD,14158928734,1744623943,144809,7334708
AAVE/USD,14191315495,1744622964,144796,7334637
AAVE/USD,14277677923,1744619728,144782,7334394
AAVE/USD,14183125282,1744616968,144726,7334184
AAVE/USD,14111885565,1744615649,144724,7334084
AAVE/USD,14037089850,1744614919,144686,7334028
AAVE/USD,14116868994,1744611559,144507,7333786
AAVE/USD,14045802497,1744610969,144484,7333741
AAVE/USD,14118612553,1744609399,144420,7333626
AAVE/USD,14197432184,1744609038,144418,7333600
AAVE/USD,14293854677,1744605559,144402,7333348
AAVE/USD,14204223025,1744602689,144386,7333142
AAVE/USD,14275851368,1744600289,144366,7332965
AAVE/USD,14347873960,1744599569,144358,7332911
AAVE/USD,14424125999,1744598610,144346,7332841
AAVE/USD,14504781833,1744598372,144339,7332823
AAVE/USD,14578886485,1744598133,144311,7332805
AAVE/USD,14390227429,1744597884,144298,7332785
AAVE/USD,14307775900,1744597649,144277,7332768
AAVE/USD,14161824743,1744597159,144270,7332730
AAVE/USD,14090337231,1744595608,144240,7332614
AAVE/USD,14164786333,1744593449,144217,7332457
AAVE/USD,14092861696,1744592839,144199,7332409
AAVE/USD,14166492704,1744591049,144183,7332273
AAVE/USD,14238021053,1744590214,144168,7332213
AAVE/USD,14140350459,1744590086,144156,7332203
AAVE/USD,14022186520,1744589608,144147,7332166
AAVE/USD,13935810999,1744588519,144135,7332085
AAVE/USD,13842934135,1744585890,144129,7331899
AAVE/USD,13763485224,1744583600,144107,7331721
AAVE/USD,13835657183,1744581330,144089,7331557
AAVE/USD,13752551667,1744580368,144047,7331485
AAVE/USD,13826259521,1744578209,144017,7331326
AAVE/USD,13914400760,1744576882,143947,7331223
AAVE/USD,14020275276,1744576650,143904,7331208
AAVE/USD,14094712141,1744576408,143860,7331191
AAVE/USD,14172098370,1744575320,143802,7331112
AAVE/USD,14067542668,1744574732,143776,7331071
AAVE/USD,13973133890,1744573882,143751,7331006
AAVE/USD,13886679276,1744573448,143724,7330976
AAVE/USD,14013271959,1744573309,143705,7330968
AAVE/USD,14136434962,1744573179,143697,7330960
AAVE/USD,14244118686,1744573039,143675,7330947
AAVE/USD,14332462335,1744571360,143667,7330824
AAVE/USD,14418975230,1744571009,143663,7330799
AAVE/USD,14491503445,1744568599,143603,7330616
AAVE/USD,14580578205,1744567760,143591,7330551
AAVE/USD,14502121185,1744567289,143578,7330518
AAVE/USD,14604243190,1744566807,143562,7330481
AAVE/USD,14509139102,1744566571,143559,7330463
AAVE/USD,14432150568,1744566329,143554,7330444
AAVE/USD,14341486943,1744564914,143478,7330337
AAVE/USD,14205300957,1744564038,143432,7330270
AAVE/USD,14106661204,1744560210,143397,7329986
AAVE/USD,14032542450,1744556719,143384,7329729
AAVE/USD,14112767996,1744555049,143362,7329607
AAVE/USD,14038254906,1744552412,143331,7329420
AAVE/USD,14170156186,1744551799,143321,7329378
AAVE/USD,14264031069,1744550488,143291,7329276
AAVE/USD,14351875243,1744546291,143263,7328958
AAVE/USD,14271501329,1744544968,143250,7328864
AAVE/USD,14362041771,1744543052,143245,7328719
AAVE/USD,14435784967,1744540160,143188,7328505
AAVE/USD,14522741894,1744537539,143148,7328318
AAVE/USD,14467330197,1744536568,143137,7328246
AAVE/USD,14381636122,1744532600,143111,7327952
AAVE/USD,14298137982,1744531409,143101,7327862
AAVE/USD,14387274147,1744521680,143059,7327141
AAVE/USD,14310260828,1744521320,143057,7327115
AAVE/USD,14393228108,1744518808,143040,7326929
AAVE/USD,14481117471,1744517599,143030,7326841
AAVE/USD,14554226987,1744509200,142999,7326212
AAVE/USD,14645617637,1744508358,142995,7326150
AAVE/USD,14726768303,1744506808,142990,7326034
AAVE/USD,14651071798,1744506319,142984,7326003
AAVE/USD,14730750830,1744504048,142976,7325835
AAVE/USD,14814836656,1744499609,142967,7325508
AAVE/USD,14898467192,1744496729,142952,7325296
AAVE/USD,14990832352,1744496248,142947,7325264
AAVE/USD,14895137113,1744490968,142941,7324887
AAVE/USD,14974855624,1744490608,142940,7324860
AAVE/USD,14896941246,1744489888,142934,7324807
AAVE/USD,14801431939,1744486168,142924,7324530
AAVE/USD,14876160395,1744483407,142914,7324325
AAVE/USD,14787281902,1744482568,142911,7324264
AAVE/USD,14709480385,1744480281,142899,7324092
AAVE/USD,14788979680,1744479200,142898,7324010
AAVE/USD,14709848296,1744477879,142889,7323917
AAVE/USD,14808271448,1744477400,142879,7323880
AAVE/USD,14729787098,1744476681,142875,7323828
AAVE/USD,14812821140,1744476321,142872,7323800
AAVE/USD,14928923037,1744476080,142869,7323782
AAVE/USD,14846232970,1744474760,142854,7323686
AAVE/USD,14756960416,1744474169,142852,7323644
AAVE/USD,14838180286,1744473930,142848,7323627
AAVE/USD,14741320932,1744473688,142847,7323609
AAVE/USD,14823276552,1744472369,142832,7323510
AAVE/USD,14722597715,1744470689,142813,7323388
AAVE/USD,14816104767,1744470320,142812,7323363
AAVE/USD,14732650765,1744469599,142809,7323313
AAVE/USD,14638112704,1744468054,142781,7323201
AAVE/USD,14540794188,1744467810,142773,7323184
AAVE/USD,14462087728,1744466131,142759,7323062
AAVE/USD,14385008769,1744465642,142748,7323024
AAVE/USD,14246549773,1744465289,142745,7322998
AAVE/USD,14175577160,1744463240,142706,7322852
AAVE/USD,14096706495,1744461693,142682,7322741
AAVE/USD,14008801549,1744457362,142672,7322436
AAVE/USD,13935494635,1744455808,142655,7322324
AAVE/USD,13854103549,1744453278,142646,7322138
AAVE/USD,13924553799,1744451146,142636,7321984
AAVE/USD,13885198643,1744446803,142598,7321660
AAVE/USD,13963435615,1744445720,142593,7321583
AAVE/USD,13886021139,1744445370,142586,7321556
AAVE/USD,13791742475,1744445119,142584,7321537
AAVE/USD,13711553361,1744443329,142573,7321410
AAVE/USD,13619452655,1744441401,142572,7321271
AAVE/USD,13688463437,1744439128,142567,7321102
AAVE/USD,13620222636,1744435529,142560,7320833
AAVE/USD,13549078509,1744433850,142553,7320711
AAVE/USD,13470257400,1744432528,142549,7320614
AAVE/USD,13540075106,1744432400,142548,7320604
AAVE/USD,13416505357,1744430839,142542,7320490
AAVE/USD,13490767352,1744429759,142538,7320408
AAVE/USD,13415182171,1744427009,142526,7320208
AAVE/USD,13495997707,1744423892,142508,7319979
AAVE/USD,13578043402,1744423768,142507,7319971
AAVE/USD,13485265460,1744421120,142502,7319771
AAVE/USD,13581388902,1744416929,142495,7319458
AAVE/USD,13659950141,1744415838,142494,7319377
AAVE/USD,13588298607,1744413559,142486,7319212
AAVE/USD,13660780900,1744409959,142478,7318951
AAVE/USD,13735969376,1744407200,142447,7318745
AAVE/USD,13805977547,1744406968,142445,7318728
AAVE/USD,13903057190,1744406601,142443,7318700
AAVE/USD,13827512822,1744405409,142427,7318613
AAVE/USD,13731808614,1744404327,142418,7318534
AAVE/USD,13649147060,1744401089,142377,7318296
AAVE/USD,13718495066,1744398678,142344,7318123
AAVE/USD,13645249729,1744397609,142340,7318047
AAVE/USD,13724539058,1744394359,142318,7317812
AAVE/USD,13651274118,1744394239,142317,7317802
AAVE/USD,13747946774,1744393293,142307,7317731
AAVE/USD,13677504805,1744393170,142304,7317722
AAVE/USD,13561917728,1744390880,142294,7317550
AAVE/USD,13638099207,1744390280,142293,7317505
AAVE/USD,13562628574,1744389321,142284,7317435
AAVE/USD,13452478875,1744388360,142268,7317364
AAVE/USD,13522726807,1744385839,142266,7317178
AAVE/USD,13442880389,1744383931,142246,7317041
AAVE/USD,13515357041,1744382843,142233,7316967
AAVE/USD,13439250673,1744382010,142230,7316906
AAVE/USD,13358361319,1744381770,142227,7316888
AAVE/USD,13444321884,1744381409,142218,7316859
AAVE/USD,13571863745,1744380081,142210,7316762
AAVE/USD,13649146770,1744379371,142205,7316713
AAVE/USD,13571455596,1744378646,142189,7316656
AAVE/USD,13492558522,1744378525,142178,7316646
AAVE/USD,13413126276,1744377208,142177,7316550
AAVE/USD,13481781297,1744375768,142169,7316445
AAVE/USD,13549968948,1744374690,142162,7316368
AAVE/USD,13447043247,1744373392,142146,7316271
AAVE/USD,13506361459,1744370240,142098,7316042
AAVE/USD,13605623000,1744370009,142096,7316025
AAVE/USD,13529213727,1744368808,142088,7315936
AAVE/USD,13606830288,1744368320,142084,7315899
AAVE/USD,13695893056,1744367843,142081,7315863
AAVE/USD,13593276129,1744367600,142068,7315845
AAVE/USD,13519139015,1744364844,142027,7315639
AAVE/USD,13504484849,1744363942,142006,7315576
AAVE/USD,13410018067,1744363582,141995,7315549
AAVE/USD,13480705380,1744361061,141925,7315362
AAVE/USD,13551236390,1744360812,141923,7315343
AAVE/USD,13482287129,1744359733,141921,7315264
AAVE/USD,13574220808,1744359142,141920,7315221
AAVE/USD,13661551062,1744358781,141913,7315194
AAVE/USD,13537322187,1744358534,141911,7315175
AAVE/USD,13621545063,1744357101,141907,7315070
AAVE/USD,13545005056,1744356612,141904,7315035
AAVE/USD,13623769570,1744351942,141893,7314691
AAVE/USD,13548513620,1744351452,141886,7314653
AAVE/USD,13742286091,1744351342,141885,7314645
AAVE/USD,13507822546,1744349415,141874,7314505
AAVE/USD,13484428426,1744345462,141860,7314210
AAVE/USD,13553402180,1744344974,141857,7314175
AAVE/USD,13457521588,1744341372,141852,7313904
AAVE/USD,13542675975,1744338495,141831,7313690
AAVE/USD,13454154803,1744337084,141823,7313586
AAVE/USD,13481586654,1744336821,141812,7313566
AAVE/USD,13401627099,1744335262,141775,7313453
AAVE/USD,13297019316,1744334294,141767,7313386
AAVE/USD,13204127002,1744328563,141678,7312963
AAVE/USD,13128547052,1744326612,141670,7312819
AAVE/USD,13196040229,1744320023,141612,7312335
AAVE/USD,13271631839,1744318212,141581,7312202
AAVE/USD,13187504502,1744317142,141567,7312126
AAVE/USD,13105802131,1744315223,141551,7311983
AAVE/USD,13173815289,1744315102,141546,7311972
AAVE/USD,13074779944,1744313414,141506,7311851
AAVE/USD,13145055182,1744311734,141504,7311725
AAVE/USD,13055027166,1744309461,141484,7311551
AAVE/USD,12986663110,1744308974,141480,7311515
AAVE/USD,13072697158,1744308276,141464,7311461
AAVE/USD,12928523070,1744306092,141437,7311300
AAVE/USD,12863267971,1744305494,141434,7311257
AAVE/USD,12929099702,1744304784,141428,7311203
AAVE/USD,13011386387,1744304435,141423,7311176
AAVE/USD,12922328931,1744303596,141417,7311113
AAVE/USD,12990917594,1744303234,141414,7311090
AAVE/USD,12914241347,1744302854,141409,7311063
AAVE/USD,12843703457,1744302262,141381,7311020
AAVE/USD,12917503826,1744302018,141350,7311004
AAVE/USD,12983610875,1744299981,141286,7310854
AAVE/USD,13054609368,1744299616,141280,7310829
AAVE/USD,13172471303,1744299142,141261,7310795
AAVE/USD,13267046261,1744298774,141250,7310768
AAVE/USD,13352181411,1744298174,141236,7310722
AAVE/USD,13471506466,1744297834,141233,7310695
AAVE/USD,13516169017,1744297214,141227,7310648
AAVE/USD,13613739536,1744296493,141222,7310594
AAVE/USD,13698202927,1744295901,141218,7310554
AAVE/USD,13603453637,1744295554,141215,7310530
AAVE/USD,13532717877,1744295062,141210,7310496
AAVE/USD,13453864940,1744293742,141196,7310403
AAVE/USD,13531179809,1744292894,141168,7310342
AAVE/USD,13455435400,1744292663,141159,7310327
AAVE/USD,13534764792,1744292293,141153,7310299
AAVE/USD,13640424336,1744291942,141145,7310276
AAVE/USD,13714561393,1744291463,141143,7310238
AAVE/USD,13641410982,1744289534,141136,7310095
AAVE/USD,13740337426,1744289294,141133,7310079
AAVE/USD,13811912408,1744288582,141113,7310027
AAVE/USD,13919782684,1744288222,141100,7310000
AAVE/USD,13770828119,1744287614,141089,7309955
AAVE/USD,13692273375,1744286901,141084,7309905
AAVE/USD,13768754789,1744286774,141083,7309897
AAVE/USD,13688481248,1744283673,141038,7309665
AAVE/USD,13704632881,1744282094,141026,7309553
AAVE/USD,13776290109,1744280534,141000,7309443
AAVE/USD,13858950438,1744279092,140975,7309338
AAVE/USD,13789963238,1744275742,140936,7309099
AAVE/USD,13687889928,1744274052,140918,7308977
AAVE/USD,13762679164,1744270582,140881,7308736
AAVE/USD,13860013758,1744270334,140869,7308721
AAVE/USD,13959586242,1744267342,140849,7308504
AAVE/USD,14038667379,1744265412,140841,7308363
AAVE/USD,13968340755,1744263612,140829,7308231
AAVE/USD,14041919171,1744263030,140826,7308190
AAVE/USD,14036573067,1744262902,140823,7308180
AAVE/USD,13956014749,1744261342,140807,7308066
AAVE/USD,13885912679,1744260142,140803,7307983
AAVE/USD,13809341064,1744259782,140802,7307955
AAVE/USD,13888264282,1744256422,140767,7307706
AAVE/USD,13775068390,1744256062,140761,7307681
AAVE/USD,13849886362,1744255222,140753,7307619
AAVE/USD,13920945243,1744254973,140738,7307600
AAVE/USD,14022820724,1744254734,140730,7307582
AAVE/USD,14110010420,1744253421,140720,7307483
AAVE/USD,14182060878,1744251254,140699,7307329
AAVE/USD,14105302734,1744248854,140687,7307148
AAVE/USD,14193185193,1744248742,140685,7307139
AAVE/USD,14272373632,1744248014,140680,7307086
AAVE/USD,14194824290,1744246577,140668,7306979
AAVE/USD,14119031057,1744245862,140662,7306930
AAVE/USD,14199051761,1744245502,140646,7306903
AAVE/USD,14287069926,1744241894,140607,7306631
AAVE/USD,14359891030,1744240462,140589,7306531
AAVE/USD,14449836214,1744240214,140588,7306513
AAVE/USD,14350100495,1744239261,140585,7306444
AAVE/USD,14456706218,1744237214,140542,7306296
AAVE/USD,14380666877,1744236382,140509,7306233
AAVE/USD,14453760957,1744236132,140508,7306218
AAVE/USD,14359548202,1744235422,140499,7306164
AAVE/USD,14277366712,1744234814,140497,7306121
AAVE/USD,14366253973,1744233501,140445,7306025
AAVE/USD,14484551251,1744233141,140432,7306001
AAVE/USD,14391490884,1744232414,140410,7305948
AAVE/USD,14316628932,1744232293,140404,7305938
AAVE/USD,14244556902,1744229534,140370,7305739
AAVE/USD,14166260379,1744226782,140329,7305532
AAVE/USD,14092946881,1744226053,140317,7305476
AAVE/USD,13999720385,1744225703,140302,7305449
AAVE/USD,14106210424,1744225102,140282,7305405
AAVE/USD,14199990805,1744224261,140228,7305343
AAVE/USD,14314072250,1744222573,140178,7305221
AAVE/USD,14216933943,1744222454,140170,7305213
AAVE/USD,14091454725,1744221508,140115,7305147
AAVE/USD,13963914039,1744220910,140087,7305101
AAVE/USD,13833912971,1744220194,140073,7305046
AAVE/USD,13712076064,1744220063,140067,7305037
AAVE/USD,13595875878,1744219697,140053,7305010
AAVE/USD,13338177006,1744219457,140029,7304992
AAVE/USD,13213087298,1744219335,140016,7304984
AAVE/USD,13040885082,1744218614,140006,7304931
AAVE/USD,13132216030,1744218374,140003,7304912
AAVE/USD,13056991350,1744217902,139978,7304878
AAVE/USD,12978869440,1744216454,139957,7304777
AAVE/USD,12887453007,1744216214,139951,7304759
AAVE/USD,12957461807,1744215501,139936,7304706
AAVE/USD,12891885169,1744215021,139933,7304670
AAVE/USD,12824304387,1744214294,139918,7304619
AAVE/USD,12896168201,1744213822,139908,7304583
AAVE/USD,12795588467,1744213343,139906,7304552
AAVE/USD,12862874204,1744211661,139881,7304430
AAVE/USD,12778783576,1744210694,139869,7304360
AAVE/USD,12848951142,1744210222,139853,7304324
AAVE/USD,12939335782,1744209261,139850,7304259
AAVE/USD,12835003065,1744207702,139831,7304145
AAVE/USD,12963480097,1744207462,139829,7304127
AAVE/USD,12885591450,1744206862,139821,7304081
AAVE/USD,12790531456,1744206372,139814,7304046
AAVE/USD,12904153075,1744206134,139810,7304027
AAVE/USD,12817777099,1744206014,139796,7304019
AAVE/USD,12742063902,1744205902,139789,7304009
AAVE/USD,12855368398,1744205652,139785,7303991
AAVE/USD,12661786303,1744203015,139725,7303797
AAVE/USD,12545931596,1744202662,139721,7303774
AAVE/USD,12471324219,1744202062,139715,7303731
AAVE/USD,12563260552,1744201454,139697,7303687
AAVE/USD,12649617862,1744201102,139695,7303659
AAVE/USD,12580099358,1744200256,139666,7303597
AAVE/USD,12649425848,1744199422,139647,7303535
AAVE/USD,12547423918,1744199174,139645,7303518
AAVE/USD,12619185047,1744198575,139638,7303471
AAVE/USD,12699723484,1744196778,139587,7303337
AAVE/USD,12766205096,1744196662,139573,7303329
AAVE/USD,12873565884,1744196542,139570,7303321
AAVE/USD,12985198383,1744196182,139567,7303295
AAVE/USD,12890992457,1744190781,139511,7302900
AAVE/USD,12968638132,1744189101,139505,7302784
AAVE/USD,12872021964,1744187662,139492,7302682
AAVE/USD,12940395454,1744187294,139485,7302656
AAVE/USD,12875365305,1744183942,139449,7302410
AAVE/USD,12799176780,1744182262,139432,7302284
AAVE/USD,12717896335,1744181662,139426,7302240
AAVE/USD,12782360259,1744179014,139403,7302048
AAVE/USD,12702862008,1744177572,139393,7301947
AAVE/USD,12789349078,1744176632,139390,7301878
AAVE/USD,12730852121,1744175182,139368,7301775
AAVE/USD,12662345381,1744174693,139367,7301739
AAVE/USD,12726874642,1744173975,139354,7301686
AAVE/USD,12653514904,1744173496,139346,7301649
AAVE/USD,12585025161,1744172062,139338,7301544
AAVE/USD,12515605457,1744171343,139329,7301494
AAVE/USD,12406447187,1744169172,139296,7301333
AAVE/USD,12473675402,1744166662,139259,7301155
AAVE/USD,12570081804,1744165461,139250,7301068
AAVE/USD,12634445956,1744164503,139238,7300997
AAVE/USD,12515014791,1744164013,139222,7300960
AAVE/USD,12419704677,1744163302,139196,7300906
AAVE/USD,12309847618,1744163062,139181,7300887
AAVE/USD,12247037826,1744162822,139170,7300871
AAVE/USD,12131801415,1744162461,139141,7300846
AAVE/USD,12048035825,1744161983,139107,7300809
AAVE/USD,12146303474,1744161622,139051,7300782
AAVE/USD,12259697538,1744161132,138983,7300747
AAVE/USD,12359612788,1744160904,138973,7300731
AAVE/USD,12432603708,1744160294,138942,7300685
AAVE/USD,12498080659,1744159094,138884,7300596
AAVE/USD,12573499135,1744157662,138863,7300490
AAVE/USD,12489986904,1744154661,138798,7300280
AAVE/USD,12423433163,1744154302,138795,7300257
AAVE/USD,12491256139,1744153092,138767,7300169
AAVE/USD,12412990214,1744151662,138746,7300064
AAVE/USD,12503220295,1744151181,138742,7300027
AAVE/USD,12427852257,1744150933,138735,7300009
AAVE/USD,12491715097,1744149982,138727,7299937
AAVE/USD,12560968533,1744148172,138709,7299808
AAVE/USD,12489151101,1744147942,138696,7299790
AAVE/USD,12579587614,1744146734,138655,7299703
AAVE/USD,12655895737,1744145901,138643,7299639
AAVE/USD,12722253020,1744145063,138615,7299578
AAVE/USD,12647737806,1744144583,138574,7299542
AAVE/USD,12580192767,1744143862,138539,7299488
AAVE/USD,12649339410,1744143502,138517,7299459
AAVE/USD,12582341501,1744142301,138485,7299374
AAVE/USD,12647235492,1744142182,138484,7299366
AAVE/USD,12727073961,1744141933,138479,7299347
AAVE/USD,12645703085,1744141582,138470,7299324
AAVE/USD,12719441007,1744140862,138451,7299270
AAVE/USD,12791705408,1744140613,138445,7299253
AAVE/USD,12715185490,1744139775,138413,7299187
AAVE/USD,12784165263,1744138222,138375,7299077
AAVE/USD,12865424695,1744136782,138358,7298973
AAVE/USD,12800251110,1744136532,138357,7298955
AAVE/USD,12716221397,1744136062,138348,7298919
AAVE/USD,12783405379,1744135454,138344,7298871
AAVE/USD,12692527301,1744134854,138343,7298828
AAVE/USD,12618977886,1744134502,138340,7298802
AAVE/USD,12699979036,1744134254,138337,7298784
AAVE/USD,12605334222,1744134022,138332,7298767
AAVE/USD,12541796236,1744133894,138331,7298756
AAVE/USD,12467745689,1744133782,138330,7298748
AAVE/USD,12533671017,1744133061,138312,7298693
AAVE/USD,12600644076,1744132815,138310,7298676
AAVE/USD,12696679231,1744131503,138273,7298578
AAVE/USD,12786357911,1744130533,138257,7298509
AAVE/USD,12865691117,1744130292,138245,7298490
AAVE/USD,12956442079,1744130062,138243,7298473
AAVE/USD,13022715448,1744129102,138229,7298402
AAVE/USD,13124003410,1744126692,138208,7298228
AAVE/USD,13058296912,1744124782,138180,7298090
AAVE/USD,13153959349,1744124062,138166,7298037
AAVE/USD,13223216875,1744123572,138153,7298000
AAVE/USD,13326569219,1744122742,138150,7297940
AAVE/USD,13436406735,1744121174,138131,7297825
AAVE/USD,13317367336,1744120214,138129,7297753
AAVE/USD,13403019852,1744120094,138127,7297745
AAVE/USD,13329352542,1744119494,138123,7297701
AAVE/USD,13434265862,1744118543,138114,7297629
AAVE/USD,13351578380,1744118055,138113,7297592
AAVE/USD,13278762754,1744116982,138111,7297512
AAVE/USD,13201845780,1744116622,138110,7297487
AAVE/USD,13273838623,1744115302,138106,7297393
AAVE/USD,13366839003,1744113261,138088,7297242
AAVE/USD,13288949093,1744112654,138086,7297197
AAVE/USD,13192059822,1744111934,138062,7297149
AAVE/USD,13102311813,1744106301,138008,7296745
AAVE/USD,13181383551,1744105342,137999,7296678
AAVE/USD,13100101315,1744104616,137998,7296626
AAVE/USD,13167691626,1744103181,137966,7296524
AAVE/USD,13072380928,1744102582,137963,7296480
AAVE/USD,12998849692,1744099941,137938,7296287
AAVE/USD,13067903392,1744099094,137931,7296222
AAVE/USD,12998228694,1744098622,137924,7296185
AAVE/USD,13089552202,1744095382,137913,7295948
AAVE/USD,13165781541,1744093701,137912,7295828
AAVE/USD,13256068016,1744092499,137909,7295739
AAVE/USD,13338177062,1744090233,137901,7295568
AAVE/USD,13361837991,1744089982,137896,7295549
AAVE/USD,13429744045,1744089382,137895,7295501
AAVE/USD,13513653844,1744086622,137879,7295293
AAVE/USD,13437134346,1744085542,137874,7295207
AAVE/USD,13368012292,1744081703,137862,7294911
AAVE/USD,13442238395,1744079781,137854,7294764
AAVE/USD,13522848041,1744078452,137838,7294665
AAVE/USD,13439456157,1744076427,137820,7294510
AAVE/USD,13338738426,1744076062,137816,7294481
AAVE/USD,13225567645,1744075583,137812,7294445
AAVE/USD,13145740357,1744074862,137809,7294389
AAVE/USD,13071181138,1744074023,137807,7294323
AAVE/USD,13161311771,1744072932,137803,7294239
AAVE/USD,13093150772,1744072342,137802,7294197
AAVE/USD,13178396502,1744070653,137798,7294066
AAVE/USD,13249495836,1744068854,137781,7293924
AAVE/USD,13333810104,1744067782,137760,7293839
AAVE/USD,13407689494,1744067301,137757,7293800
AAVE/USD,13476739333,1744064414,137722,7293581
AAVE/USD,13404203381,1744063333,137713,7293500
AAVE/USD,13330037077,1744062742,137703,7293456
AAVE/USD,13253495433,1744060102,137694,7293254
AAVE/USD,13347933869,1744058052,137659,7293093
AAVE/USD,13251190637,1744057942,137653,7293085
AAVE/USD,13318867274,1744057462,137646,7293049
AAVE/USD,13252476984,1744056862,137635,7293003
AAVE/USD,13184668026,1744056381,137633,7292966
AAVE/USD,13111434336,1744054932,137603,7292854
AAVE/USD,13193251352,1744054462,137595,7292817
AAVE/USD,13119290898,1744052782,137579,7292690
AAVE/USD,13191795290,1744052543,137563,7292670
AAVE/USD,13100459779,1744052182,137552,7292640
AAVE/USD,13213349460,1744051341,137534,7292573
AAVE/USD,13143610635,1744051102,137533,7292557
AAVE/USD,13224856464,1744050742,137530,7292528
AAVE/USD,13298532243,1744050022,137518,7292475
AAVE/USD,13222492858,1744047981,137509,7292316
AAVE/USD,13146721195,1744047134,137499,7292254
AAVE/USD,13079984792,1744046182,137481,7292182
AAVE/USD,12979017947,1744045342,137458,7292117
AAVE/USD,12894202090,1744044501,137448,7292053
AAVE/USD,12963715527,1744044142,137445,7292027
AAVE/USD,13049607184,1744043302,137443,7291967
AAVE/USD,12957062900,1744042942,137436,7291940
AAVE/USD,13031068964,1744042094,137427,7291875
AAVE/USD,13115990364,1744041732,137413,7291847
AAVE/USD,13209500306,1744040772,137408,7291772
AAVE/USD,13138140265,1744040292,137403,7291739
AAVE/USD,13071441414,1744040053,137394,7291721
AAVE/USD,12966151931,1744039699,137387,7291694
AAVE/USD,13052684515,1744038983,137369,7291640
AAVE/USD,13150467485,1744037783,137341,7291555
AAVE/USD,13048774616,1744037542,137335,7291537
AAVE/USD,12933635345,1744037172,137318,7291510
AAVE/USD,12863636636,1744036829,137313,7291488
AAVE/USD,12973205029,1744036584,137302,7291469
AAVE/USD,13131537796,1744036456,137297,7291458
AAVE/USD,13056569256,1744035985,137260,7291425
AAVE/USD,13290229892,1744035747,137229,7291406
AAVE/USD,13375041112,1744035628,137223,7291396
AAVE/USD,13504118349,1744035504,137214,7291389
AAVE/USD,13195419694,1744035384,137203,7291379
AAVE/USD,13035225966,1744035263,137194,7291370
AAVE/USD,13183555823,1744035133,137183,7291359
AAVE/USD,12982467563,1744034532,137170,7291313
AAVE/USD,12905280100,1744034296,137162,7291293
AAVE/USD,12810664132,1744034173,137160,7291283
AAVE/USD,12914126356,1744034062,137157,7291275
AAVE/USD,12682405083,1744033933,137152,7291264
AAVE/USD,12501418019,1744033693,137126,7291245
AAVE/USD,12347457637,1744033461,137112,7291229
AAVE/USD,12433611911,1744033094,137103,7291202
AAVE/USD,12496837481,1744032254,137084,7291140
AAVE/USD,12571624030,1744032135,137083,7291130
AAVE/USD,12476084099,1744031894,137081,7291112
AAVE/USD,12545502577,1744030574,137031,7291010
AAVE/USD,12458354428,1744030222,137003,7290983
AAVE/USD,12369028628,1744029972,137000,7290964
AAVE/USD,12448597261,1744029382,136968,7290919
AAVE/USD,12552117563,1744029141,136965,7290902
AAVE/USD,12443545273,1744028892,136957,7290885
AAVE/USD,12324833919,1744028777,136934,7290877
AAVE/USD,12250695434,1744028302,136921,7290840
AAVE/USD,12188312749,1744026623,136832,7290707
